url,headers,sub_headers,text,ID
https://lenta.ru/news/2024/03/21/kallas-nazvala-nato-vazhnee-es-v-usloviyah-voennogo-krizisa/,,,,3
https://lenta.ru/news/2024/03/21/dva-ministerstva-estonii-vystupili-protiv-lisheniya-rossiyan-golosa-na-vyborah/,,,,3
https://lenta.ru/news/2024/03/21/v-latvii-zayavili-o-gotovnosti-nato-vstat-na-voennye-relsy/,,,,3
https://lenta.ru/news/2024/03/21/glava-mid-latvii-vnezapno-nachal-zaikatsya-chto-lishilo-politika-dara-rechi/,,,,3
https://lenta.ru/news/2024/03/21/glava-mid-latvii-lishilsya-dara-rechi-iz-za-voprosa-o-deportatsii-rossiyan/,,,,3
https://lenta.ru/news/2024/03/20/estonia/,,,,3
https://lenta.ru/news/2024/03/20/litva-vydelila-milliony-evro-na-zakupku-snaryadov-dlya-ukrainy/,,,,3
https://lenta.ru/news/2024/03/20/ministra-oborony-litvy-vyvezli-v-ssr-i-doprosili/,,,,3
https://lenta.ru/news/2024/03/20/v-latvii-nazvali-datu-polnogo-zapreta-smi-na-russkom-yazyke/,,,,3
https://lenta.ru/news/2024/03/19/premier-estonii-ob-yasnila-slova-makrona-ob-otpravke-voysk-na-ukrainu-putanitsey/,,,,3
https://lenta.ru/news/2024/03/19/premier-estonii-predlozhila-germanii-tratit-chast-vvp-na-ukrainu-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/19/v-latvii-pozhelali-strategicheskogo-porazheniya-rossii-na-ukraine/,,,,3
https://lenta.ru/news/2024/03/19/rossiya-prigrozila-estonii-otvetnymi-merami-na-vysylku-diplomata/,,,,3
https://lenta.ru/news/2024/03/19/estoniya-vyshlet-iz-strany-rossiyskogo-diplomata/,,,,3
https://lenta.ru/news/2024/03/19/v-ocheredi-na-v-ezd-v-rossiyu-iz-latvii-sobralis-bolee-1-7-tysyachi-avtomobiley/,,,,3
https://lenta.ru/news/2024/03/18/v-latvii-soobschili-o-deportatsii-chetyreh-uchastvovavshih-v-vyborah-rossiyan/,,,,3
https://lenta.ru/news/2024/03/18/v-estonii-oshtrafovali-frantsuza-s-georgievskoy-lentoy/,,,,3
https://lenta.ru/news/2024/03/18/v-litve-usomnilis-v-sposobnosti-es-otpravit-voyska-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/17/glava-mid-latvii-posovetoval-britanii-vvesti-prizyv-v-armiyu/,,,,3
https://lenta.ru/news/2024/03/17/posolstvo-rossii-nazvalo-iz-yatie-latviey-dokumentov-izbirateley-izdevatelstvom/,,,,3
https://lenta.ru/news/2024/03/17/after/,,,,3
https://lenta.ru/news/2024/03/15/v-litve-rasskazali-o-planah-ministra-oborony-uyti-v-otstavku/,,,,3
https://lenta.ru/news/2024/03/15/estoniya-reshila-otpravit-v-britaniyu-instruktorov-dlya-obucheniya-ukrainskih-voennyh/,,,,3
https://lenta.ru/news/2024/03/15/v-estonii-rossiyanina-oshtrafovali-za-georgievskuyu-lentu/,,,,3
https://lenta.ru/news/2024/03/15/v-litve-nazvali-belorusskie-ogranicheniya-importa-sanktsiyami-protiv-samih-sebya/,,,,3
https://lenta.ru/news/2024/03/15/prezident-latvii-prizval-razrushit-rossiyu/,,,,3
https://lenta.ru/news/2024/03/15/prezident-litvy-nazval-pomosch-zapada-nedostatochnoy-dlya-pobedy-ukrainy/,,,,3
https://lenta.ru/news/2024/03/15/v-latvii-zayavili-o-deportatsii-soten-rossiyan-za-neznanie-latyshskogo/,,,,3
https://lenta.ru/news/2024/03/14/v-litve-prigotovilis-proizvodit-dlya-ukrainy-bpla-s-kitayskimi-zapchastyami/,,,,3
https://lenta.ru/news/2024/03/14/litva-dopustila-ispolzovanie-sil-nato-v-obhod-ustava/,,,,3
https://lenta.ru/news/2024/03/14/net-nichego-bolee-postoyannogo-chem-vremennoe/,,,,3
https://lenta.ru/news/2024/03/14/nazvavshaya-uchastie-v-rossiyskih-vyborah-prestupleniem-ministr-latvii-peredumala/,,,,3
https://lenta.ru/news/2024/03/14/premier-latvii-dopustila-otpravku-voennyh-nato-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/14/v-kremle-otvetili-na-slova-prezidenta-litvy-o-boyazni-putina/,,,,3
https://lenta.ru/news/2024/03/14/zaharova-prokommentirovala-plany-latvii-sozdat-novyy-zheleznyy-zanaves/,,,,3
https://lenta.ru/news/2024/03/14/v-latvii-nazvali-ekonomicheskoe-preimuschestvo-ot-ukrepleniya-granitsy/,,,,3
https://lenta.ru/news/2024/03/14/zanaves/,,,,3
https://lenta.ru/news/2024/03/13/v-latvii-uzhestochat-pogranproverku-na-vremya-vyborov-prezidenta-rossii/,,,,3
https://lenta.ru/news/2024/03/13/v-litve-podderzhali-ideyu-otpravki-voysk-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/13/v-estonii-predosteregli-rossiyan-ot-vozvrascheniya-na-rodinu-v-period-vyborov/,,,,3
https://lenta.ru/news/2024/03/13/latviyu-ulichili-v-grubom-posyagatelstve-na-prava-rossiyan/,,,,3
https://lenta.ru/news/2024/03/13/v-estonii-nazvali-neobhodimyy-ob-em-voennoy-pomoschi-dlya-pobedy-ukrainy/,,,,3
https://lenta.ru/news/2024/03/13/posol-ssha-v-litve-zayavila-o-beskonechnom-prisutstvii-amerikanskih-voysk-v-strane/,,,,3
https://lenta.ru/news/2024/03/12/na-leonida-volkova-napali-s-molotkom/,,,,3
https://lenta.ru/news/2024/03/12/v-litve-zahoteli-sozdat-voennye-komendatury/,,,,3
https://lenta.ru/news/2024/03/12/v-estonii-otkazalis-ot-idei-proveryat-golosuyuschih-na-vyborah-rossiyan/,,,,3
https://lenta.ru/news/2024/03/12/v-litve-zaderzhali-pervyy-avtomobil-s-rossiyskimi-nomerami-mashinu-mogut-peredat-na-nuzhdy-ukrainy/,,,,3
https://lenta.ru/news/2024/03/12/glava-mvd-estonii-otreagiroval-na-ob-yavlenie-v-rozysk-rossiey/,,,,3
https://lenta.ru/news/2024/03/12/mid-zapretil-v-ezd-v-rossiyu-bolee-trem-sotnyam-pribaltiyskih-politikov/,,,,3
https://lenta.ru/news/2024/03/12/oppozitsiya-v-estonii-ne-podderzhala-ideyu-lishit-rossiyan-izbiratelnogo-prava/,,,,3
https://lenta.ru/news/2024/03/11/my-uprazdnyaem-krasnye-linii-litva-podderzhala-zhelanie-makrona-otpravit-soldat-nato-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/11/v-litve-zayavili-ob-otmene-krasnyh-liniy-po-otpravke-voysk-na-ukrainu/,,,,3
https://lenta.ru/news/2024/03/11/v-latvii-rasskazali-o-besedah-spetssluzhb-s-prorossiyskimi-kommentatorami/,,,,3
https://lenta.ru/news/2024/03/11/v-stolitse-litvy-oskvernili-dva-pamyatnika-sovetskim-soldatam/,,,,3
https://lenta.ru/news/2024/03/11/v-latvii-zayavili-o-nehvatke-deneg-dlya-postroyki-bunkerov-na-granitse-s-rossiey/,,,,3
https://lenta.ru/news/2024/03/11/politsiya-latvii-poobeschala-proveryat-golosuyuschih-v-posolstve-rossiyan/,,,,3
https://lenta.ru/news/2024/03/11/zaharova-rasskazala-mid-estonii-o-tselyah-bombardirovki-tallina-v-1944-godu/,,,,3
https://lenta.ru/news/2024/03/11/litva/,,,,3
https://lenta.ru/news/2024/03/10/v-litve-sobralis-konfiskovat-50-mashin-s-rossiyskimi-nomerami/,,,,3
https://lenta.ru/news/2024/03/09/v-estonii-reshili-v-obyazatelnom-poryadke-osnaschat-zhilye-doma-bomboubezhischami/,,,,3
https://lenta.ru/news/2024/03/09/zhestkoe-zaderzhanie-uklonistov-na-ukraine-snyali-na-video/,,,,3
https://lenta.ru/news/2024/03/08/v-latvii-arestovali-nastraivavshego-zhitelyam-strany-rossiyskie-kanaly-mastera/,,,,3
https://lenta.ru/news/2024/03/08/latviya-rekomendovalo-grazhdanam-vozderzhatsya-ot-poezdok-v-rossiyu/,,,,3
https://lenta.ru/news/2024/03/07/v-litve-poyavyatsya-sistemy-pvo-nato/,,,,3
https://lenta.ru/news/2024/03/07/premier-ministr-estonii-otkazalas-ot-vydvizheniya-na-post-glavy-evrokomissii/,,,,3
https://lenta.ru/news/2024/03/07/v-litve-zayavili-ob-interese-kitaya-k-vyboram-v-respublike/,,,,3
https://lenta.ru/news/2024/03/07/rossiya-prigrozila-litve-otvetom-za-konfiskatsiyu-avtomobiley/,,,,3
https://lenta.ru/news/2024/03/06/v-armii-litvy-prokommentirovali-sluhi-o-gryaduschey-voyne/,,,,3
https://lenta.ru/news/2024/03/06/latviya-prisoedinilas-k-cheshskoy-programme-po-zakupkam-boepripasov-dlya-ukrainy/,,,,3
https://lenta.ru/news/2024/03/06/zaharova-pozdravila-estoniyu-s-postroeniem-diktatury/,,,,3
https://lenta.ru/news/2024/03/05/v-litve-pozhalovalis-na-nevypolnenie-deklaratsiy-sammita-nato/,,,,3
https://lenta.ru/news/2024/03/05/mid-rossii-predupredil-o-popytkah-zapugat-rossiyan-v-pribaltike/,,,,3
https://lenta.ru/news/2024/03/05/litva-provedet-krupneyshie-voennye-ucheniya-s-rezervistami/,,,,3
https://lenta.ru/news/2024/03/05/v-litve-zayavili-o-sekretnom-plane-oborony-suvalkskogo-koridora/,,,,3
https://lenta.ru/news/2024/03/05/premier-estonii-opublikovala-foto-zavtraka-posle-obvineniy-v-poedanii-rossiyan/,,,,3
https://lenta.ru/news/2024/03/04/prezident-litvy-prizval-usilit-ogranicheniy-dlya-neloyalnyh-belorusov/,,,,3
https://lenta.ru/news/2024/03/04/glava-mid-estonii-prizval-byt-smelee-v-podderzhke-ukrainy/,,,,3
https://lenta.ru/news/2024/03/04/prezident-litvy-raskritikoval-razduvanie-voennoy-isterii/,,,,3
https://lenta.ru/news/2024/03/04/v-litve-izvinilis-za-ispolzovanie-slogana-kampanii-putina/,,,,3
https://lenta.ru/news/2024/03/03/v-latvii-ob-yasnili-rossiey-suschestvovanie-nato/,,,,3
https://lenta.ru/news/2024/03/02/plans/,,,,3
https://lenta.ru/news/2024/03/02/v-litve-zahoteli-konfiskovyvat-mashiny-s-rossiyskimi-nomerami/,,,,3
https://lenta.ru/news/2024/03/01/v-latvii-nachalos-otchuzhdenie-zemli-dlya-stroitelstva-poligona-nato/,,,,3
https://lenta.ru/news/2024/03/01/rossiya-otvetila-na-ugrozy-rossiyskim-izbiratelyam-v-latvii/,,,,3
https://lenta.ru/news/2024/03/01/v-litve-zaverili-grazhdan-v-otsutstvii-voyny-v-blizhayshee-vremya/,,,,3
https://lenta.ru/news/2024/03/01/premier-estonii-otkazalas-nazyvat-putina-prezidentom/,,,,3
https://lenta.ru/news/2024/02/29/prezident-litvy-zayavil-ob-otstavanii-ot-trebovaniy-po-stroitelstvu-ubezhisch/,,,,3
https://lenta.ru/news/2024/02/29/litva-zakroet-esche-dva-kpp-na-granitse-s-belorussiey/,,,,3
https://lenta.ru/news/2024/02/29/premier-litvy-uvidela-usiliya-kremlya-v-protestah-polskih-fermerov/,,,,3
https://lenta.ru/news/2024/02/29/premier-estonii-prizvala-es-ne-zabyvat-o-moldavii/,,,,3
https://lenta.ru/news/2024/02/29/posolstvo-rossii-potrebovalo-ot-latvii-prekratit-zapugivat-rossiyan/,,,,3
https://lenta.ru/news/2024/04/08/v-mid-zayavili-neprichastnosti-vs-rossii-k-atakam-na-aes/,,,,3
https://lenta.ru/news/2024/04/08/v-rade-predlozhili-zamenit-shtrafom-srok-za-uklonenie-ot-mobilizatsii/,,,,3
https://lenta.ru/news/2024/04/08/ofitser-vsu-predrek-krah-ukrainskoy-armii-v-techenie-goda/,,,,3
https://lenta.ru/news/2024/04/08/v-vsu-sravnili-zelenskogo-s-pinokkio/,,,,3
https://lenta.ru/news/2024/04/08/rogov-rasskazal-ob-otstuplenii-vsu-v-rayone-verbovogo/,,,,3
https://lenta.ru/news/2024/04/08/situatsiya-v-harkove-stala-osnovnoy-temoy-stavki-zelenskogo/,,,,3
https://lenta.ru/news/2024/04/08/v-zaporozhie-povrezhden-promyshlennyy-ob-ekt/,,,,3
https://lenta.ru/news/2024/04/08/vliyanii-pavodka-v-zone-svo/,,,,3
https://lenta.ru/news/2024/04/08/v-rossii-zayavili-o-serieznoy-eskalatsii-situatsii-vokrug-zaes/,,,,3
https://lenta.ru/news/2024/04/08/stalo-izvestno-o-stroitelstve-ukrepleniy-v-harkovskoy-oblasti/,,,,3
https://lenta.ru/news/2024/04/08/kuchma-otkazalsya-schitat-russkih-i-ukraintsev-bratyami/,,,,3
https://lenta.ru/news/2024/04/08/komanduyuschiy-suhoputnymi-vsu-zayavil-o-nevozmozhnosti-izbezhat-mobilizatsii/,,,,3
https://lenta.ru/news/2024/04/08/na-ukraine-sozdali-novuyu-pregradu-dlya-uklonistov/,,,,3
https://lenta.ru/news/2024/04/08/vsu-vnov-udarili-dronom-po-reaktoru-zaes/,,,,3
https://lenta.ru/news/2024/04/08/na-ukraine-neytralizovali-gruppu-vertoletchikov-mad-ducks-oni-byli-zadeystvovany-v-vyvoze-komandirov-s-azovstali/,,,,3
